date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202020%2006:04:00%20GMT	http://radixtouch.in/templates/admin/smart/source/light/book_appointment_material.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/book_appointment_material.html	(from http://radixtouch.in/templates/admin/smart/source/light/dashboard2.html)
11:34:03	38153/38153	---M--	200	added ('OK')	image/jpeg	etag:%22d24e7a-9509-57cf4e2c55180%22	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof3.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof3.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:34:04	128180/128180	---M--	200	added ('OK')	font/ttf	etag:%22d24c01-1f4b4-57cf4e35de800%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.ttf	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.ttf	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/material-icon.css)
11:34:06	41899/41899	---M--	200	added ('OK')	image/png	etag:%22d24e72-a3ab-57cf4e2a6cd00%22	http://radixtouch.in/templates/admin/smart/source/assets/img/logo-2.png	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/logo-2.png	(from http://radixtouch.in/templates/admin/smart/source/light/login.html)
11:34:07	1266/1266	---M--	200	added ('OK')	application/javascript	etag:%22d24ebf-4f2-57cf4e3d7fa00%22	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data2.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data2.js	(from http://radixtouch.in/templates/admin/smart/source/light/dashboard2.html)
11:34:07	17946/17946	---M--	200	added ('OK')	application/javascript	etag:%22d24f3d-461a-57cf4e39af100%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/counterup/jquery.waypoints.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/counterup/jquery.waypoints.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/dashboard2.html)
11:34:07	2275/2275	---M--	200	added ('OK')	application/javascript	etag:%22d24ec1-8e3-57cf4e39af100%22	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data3.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data3.js	(from http://radixtouch.in/templates/admin/smart/source/light/dashboard3.html)
11:34:08	31456/31456	---M--	200	added ('OK')	text/css	etag:%22d24f7e-7ae0-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/fullcalendar/fullcalendar.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/fullcalendar/fullcalendar.css	(from http://radixtouch.in/templates/admin/smart/source/light/event.html)
11:34:09	36664/36664	---M--	200	added ('OK')	image/jpeg	etag:%22d24eae-8f38-57cf4e35de800%22	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std9.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/std/std9.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/dashboard2.html)
11:34:09	56971/56971	---M--	200	added ('OK')	image/jpeg	etag:%22d24ead-de8b-57cf4e2a6cd00%22	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std8.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/std/std8.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/dashboard2.html)
11:34:10	5033/5033	---M--	200	added ('OK')	text/css	etag:%22d24f60-13a9-57cf4e33f6380%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.css	(from http://radixtouch.in/templates/admin/smart/source/light/all_professors.html)
11:34:12	2069/2069	---M--	200	added ('OK')	application/javascript	etag:%22d24f61-815-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/all_professors.html)
11:34:12	34302/34302	---M--	200	added ('OK')	application/javascript	etag:%22d25090-85fe-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/moment/moment.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/moment/moment.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/event.html)
11:34:13	12610/12610	---M--	200	added ('OK')	text/css	etag:%22d24f64-3142-57cf4e3f67e80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/dropzone/dropzone.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/dropzone/dropzone.css	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor.html)
11:34:13	3575/3575	---M--	200	added ('OK')	text/css	etag:%22d2508a-df7-57cf4e2a6cd00%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/material-datetimepicker/bootstrap-material-datetimepicker.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/material-datetimepicker/bootstrap-material-datetimepicker.css	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor.html)
11:34:14	2808/2808	---M--	200	added ('OK')	application/javascript	etag:%22d24ed7-af8-57cf4e3f67e80%22	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/material-select/getmdl-select.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/pages/material-select/getmdl-select.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor.html)
11:34:15	16721/16721	---M--	200	added ('OK')	application/javascript	etag:%22d24ee3-4151-57cf4e33f6380%22	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/table/table_data.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/pages/table/table_data.js	(from http://radixtouch.in/templates/admin/smart/source/light/all_professors.html)
11:34:24	81905/81905	---M--	200	added ('OK')	application/javascript	etag:%22d24f5b-13ff1-57cf4e2e3d600%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/datatables/jquery.dataTables.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/datatables/jquery.dataTables.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/all_professors.html)
11:34:24	56609/56609	---M--	200	added ('OK')	application/javascript	etag:%22d2508b-dd21-57cf4e3f67e80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/material-datetimepicker/bootstrap-material-datetimepicker.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/material-datetimepicker/bootstrap-material-datetimepicker.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor.html)
11:34:25	299/299	---M--	200	added ('OK')	application/javascript	etag:%22d24f63-12b-57cf4e33f6380%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/dropzone/dropzone-call.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/dropzone/dropzone-call.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor.html)
11:34:25	4482/4482	---M--	200	added ('OK')	text/css	etag:%22d24f05-1182-57cf4e2e3d600%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap-datepicker/datepicker.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap-datepicker/datepicker.css	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor_bootstrap.html)
11:34:26	12466/12466	---M--	200	added ('OK')	text/css	etag:%22d24d3b-30b2-57cf4e2c55180%22	http://radixtouch.in/templates/admin/smart/source/assets/css/pages/formlayout.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/css/pages/formlayout.css	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor_bootstrap.html)
11:34:29	17210/17210	---M--	200	added ('OK')	application/javascript	etag:%22d24fe7-433a-57cf4e2c55180%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-validation/js/additional-methods.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-validation/js/additional-methods.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor_bootstrap.html)
11:34:29	21090/21090	---M--	200	added ('OK')	application/javascript	etag:%22d24fe9-5262-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-validation/js/jquery.validate.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-validation/js/jquery.validate.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor_bootstrap.html)
11:34:30	187/187	---M--	200	added ('OK')	application/javascript	etag:%22d24f04-bb-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap-datepicker/datepicker-init.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap-datepicker/datepicker-init.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor_bootstrap.html)
11:34:31	13009/13009	---M--	200	added ('OK')	application/javascript	etag:%22d24f03-32d1-57cf4e320df00%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap-datepicker/bootstrap-datepicker.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap-datepicker/bootstrap-datepicker.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor_bootstrap.html)
11:34:31	7006/7006	---M--	200	added ('OK')	application/javascript	etag:%22d24ee7-1b5e-57cf4e320df00%22	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/validation/form-validation.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/pages/validation/form-validation.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor_bootstrap.html)
11:34:42	64770/64770	---M--	200	added ('OK')	image/jpeg	etag:%22d24e73-fd02-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/img/mega-img1.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/mega-img1.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/professor_profile.html)
11:34:44	240427/240427	---M--	200	added ('OK')	application/javascript	etag:%22d24fe3-3ab2b-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-ui/jquery-ui.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/event.html)
11:34:44	73794/73794	---M--	200	added ('OK')	image/jpeg	etag:%22d24e74-12042-57cf4e3025a80%22	http://radixtouch.in/templates/admin/smart/source/assets/img/mega-img2.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/mega-img2.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/professor_profile.html)
11:34:52	45674/45674	---M--	200	added ('OK')	image/jpeg	etag:%22d24ea2-b26a-57cf4e2c55180%22	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std10.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/std/std10.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/all_students.html)
11:34:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202020%2006:04:54%20GMT	http://radixtouch.in/templates/admin/smart/source/light/add_staff_material.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/add_staff_material.da.delayed	(from http://radixtouch.in/templates/admin/smart/source/light/all_staffs.html)
11:34:56	6796/6796	---M--	200	added ('OK')	text/css	etag:%22d24f95-1a8c-57cf4e35de800%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css	(from http://radixtouch.in/templates/admin/smart/source/light/email_compose.html)
11:34:56	674/674	---M--	200	added ('OK')	text/css	etag:%22d24fa0-2a2-57cf4e3d7fa00%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-file-upload/css/jquery.fileupload.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-file-upload/css/jquery.fileupload.css	(from http://radixtouch.in/templates/admin/smart/source/light/email_compose.html)
11:34:56	1096/1096	---M--	200	added ('OK')	text/css	etag:%22d24f9f-448-57cf4e3d7fa00%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-file-upload/css/jquery.fileupload-ui.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-file-upload/css/jquery.fileupload-ui.css	(from http://radixtouch.in/templates/admin/smart/source/light/email_compose.html)
11:34:57	64047/64047	---M-Z	200	added ('OK')	text/html	etag:%22d24bf1-fa2f-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/fees_collection.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fees_collection.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:34:58	62538/62538	---M-Z	200	added ('OK')	text/html	etag:%22d24bc4-f44a-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/add_fees.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/add_fees.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:34:59	3736/3736	---M--	200	added ('OK')	image/png	etag:%22d24e71-e98-57cf4e3f67e80%22	http://radixtouch.in/templates/admin/smart/source/assets/img/invoice_logo.png	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/invoice_logo.png	(from http://radixtouch.in/templates/admin/smart/source/light/fees_receipt.html)
11:34:59	433/433	---M--	200	added ('OK')	text/css	etag:%22d250bc-1b1-57cf4e3f67e80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/morris/morris.css	(from http://radixtouch.in/templates/admin/smart/source/light/widget.html)
11:35:00	1476/1476	---M--	200	added ('OK')	text/css	etag:%22d250e4-5c4-57cf4e33f6380%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/owl-carousel/owl.carousel.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/owl-carousel/owl.carousel.css	(from http://radixtouch.in/templates/admin/smart/source/light/widget.html)
11:35:00	1665/1665	---M--	200	added ('OK')	text/css	etag:%22d250e7-681-57cf4e33f6380%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/owl-carousel/owl.theme.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/owl-carousel/owl.theme.css	(from http://radixtouch.in/templates/admin/smart/source/light/widget.html)
11:35:01	308044/308044	---M--	200	added ('OK')	application/javascript	etag:%22d2508e-4b34c-57cf4e35de800%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/material-datetimepicker/moment-with-locales.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/material-datetimepicker/moment-with-locales.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/add_professor.html)
11:35:07	42447/42447	---M--	200	added ('OK')	image/jpeg	etag:%22d24e9a-a5cf-57cf4e3f67e80%22	http://radixtouch.in/templates/admin/smart/source/assets/img/slider/slider1.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/slider/slider1.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/widget.html)
11:35:12	178968/178968	---M--	200	added ('OK')	image/jpeg	etag:%22d24e88-2bb18-57cf4e2a6cd00%22	http://radixtouch.in/templates/admin/smart/source/assets/img/slider/fullimage3.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/slider/fullimage3.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/professor_profile.html)
11:35:21	79634/79634	---M--	200	added ('OK')	image/jpeg	etag:%22d24d66-13712-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/img/blog/blog1.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/blog/blog1.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/widget.html)
